hh,ctotal,ctotal_dur,ctotal_gift,ctotal_dur_gift,ctotal_nogift,ctotal_dur_nogift,ctotal_own,ctotal_dur_own,cfood,cnodur,cdur
H04606-04-01,1375.8992458125394,1375.8992458125394,197.92105578513195,197.92105578513195,1077.4714038865202,1077.4714038865202,286.05777593944856,286.05777593944856,772.394651492719,603.5045943198204,0.0
H04606-04-02,3633.1270367120364,4892.941331096414,78.85917066438851,78.85917066438851,2110.9904170645063,2110.9904170645063,1443.277448983142,1443.277448983142,3214.709554716281,418.41748199575557,1259.8142943843766
H04607-04-01,1392.7534607192422,1392.7534607192422,302.29348754682263,302.29348754682263,831.1524649289302,831.1524649289302,282.50138196830943,282.50138196830943,834.7088589000692,558.0446018191728,0.0
H04608-04-01,1643.1313275786756,1643.1313275786756,278.3264846978418,278.3264846978418,1115.5480132514333,1115.5480132514333,527.5833143272424,527.5833143272424,598.0153775382796,1045.115950040396,0.0
H04609-04-01,1448.998604501931,1448.998604501931,102.05304438920867,102.05304438920867,764.0062004955759,764.0062004955759,629.3271070667868,629.3271070667868,999.0374542404201,449.96115026151097,0.0
H04610-04-01,923.7346775471706,923.7346775471706,0.0,0.0,923.7346775471706,923.7346775471706,92.7754948992806,92.7754948992806,599.0204453996885,324.7142321474821,0.0
H04610-04-02,582.7074208798983,582.7074208798983,9.277549489928061,9.277549489928061,340.2541275431116,340.2541275431116,233.17574384685858,233.17574384685858,314.5862406209773,268.12118025892096,0.0
H04610-04-03,700.7642381392328,700.7642381392328,0.0,0.0,461.55808712392104,461.55808712392104,239.20615101531183,239.20615101531183,522.6352879326141,178.12895020661875,0.0
H04801-04-01,1516.7247157784059,1516.7247157784059,409.758435805156,409.758435805156,1106.9662799732498,1106.9662799732498,0.0,0.0,619.1218026278659,897.6029131505398,0.0
H04802-04-01,856.3951308327761,867.9920676951862,131.27732528248205,131.27732528248205,564.3069477248742,564.3069477248742,160.81085782541973,160.81085782541973,616.1065990436393,240.28853178913678,11.596936862410075
H04802-04-02,767.9878154850032,767.9878154850032,129.88569285899285,129.88569285899285,503.4230291972214,503.4230291972214,134.679093428789,134.679093428789,491.98071815964346,276.00709732535984,0.0
H04802-04-03,2678.9697281291437,2678.9697281291437,0.0,0.0,2678.9697281291437,2678.9697281291437,0.0,0.0,1369.9074951002942,1309.0622330288493,0.0
H04803-04-02,2502.077784521182,2509.809075762789,175.80956283413676,175.80956283413676,2024.747863264383,2024.747863264383,1229.275307415468,1229.275307415468,1108.5898511339872,1393.4879333871947,7.731291241606717
H04804-04-01,,,,,,,,,,,
H04805-04-01,955.1237199880939,984.116062144119,519.5427714359714,519.5427714359714,186.32411892272188,186.32411892272188,365.2261982535013,365.2261982535013,476.40216630780594,478.7215536802879,28.99234215602519
H04806-04-01,2871.788131694815,2871.788131694815,347.90810587230226,347.90810587230226,1392.1736138761216,1392.1736138761216,1502.8083915435136,1502.8083915435136,1717.6609751477645,1154.1271565470508,0.0
H04807-04-01,221.3082117909923,221.3082117909923,18.09122150535972,18.09122150535972,152.9635972151889,152.9635972151889,73.44726679526381,73.44726679526381,166.33873106316852,54.96948072782376,
H04808-04-01,2917.789314582375,2917.789314582375,208.74486352338135,208.74486352338135,2208.520656077375,2208.520656077375,755.6564059546406,755.6564059546406,1742.7876716829862,1175.0016428993888,0.0
H04808-04-02,2176.435797424707,2176.435797424707,0.0,0.0,2176.435797424707,2176.435797424707,0.0,0.0,1066.3770009548145,1110.0587964698925,0.0
H04810-04-01,822.6480445631628,822.6480445631628,119.06188512074344,119.06188512074344,500.5624514378269,500.5624514378269,481.35019270243424,481.35019270243424,370.3675069291698,452.28053763399294,0.0
H04903-04-01,1845.3432500028994,1845.3432500028994,154.31657318247008,154.31657318247008,1500.0637831527433,1500.0637831527433,214.15676739250608,214.15676739250608,513.0871432492298,1332.2561067536694,0.0
H04905-04-01,2298.7448248669252,2325.8043442125486,190.18976454352526,190.18976454352526,900.4634909099344,900.4634909099344,1324.0609380375663,1324.0609380375663,1667.4075820773207,631.3372427896045,27.05951934562351
H04907-04-01,2507.103123828226,2507.103123828226,426.3033990621944,426.3033990621944,945.0730413740051,945.0730413740051,1274.8899257409478,1274.8899257409478,1577.956542411931,929.1465814162952,0.0
H04908-04-01,2663.5844585583463,2663.5844585583463,494.8026394628299,494.8026394628299,954.6598425135975,954.6598425135975,1306.8974714811995,1306.8974714811995,2110.6425089586337,552.9419495997124,0.0
H04909-04-01,1753.7661052460678,1753.7661052460678,146.43065611603123,146.43065611603123,588.196637661439,588.196637661439,1158.3020538175183,1158.3020538175183,1330.7098485053482,423.05625674071956,0.0
H04910-04-01,4404.1300557812665,4404.1300557812665,41.74897270467628,41.74897270467628,1482.8616601401684,1482.8616601401684,3157.8459076342638,3157.8459076342638,3335.8202320160503,1068.3098237652162,0.0
H04912-04-01,1384.6742613717631,1384.6742613717631,13.916324234892091,13.916324234892091,858.1733278183456,858.1733278183456,744.5233465667269,744.5233465667269,868.3786322572665,516.2956291144966,0.0
H04913-04-01,1395.961946584509,1395.961946584509,56.2838002388969,56.2838002388969,1052.2287379826741,1052.2287379826741,482.27794765142704,482.27794765142704,701.5373672633935,694.4245793211154,0.0
H04913-04-02,1146.5504911302762,1146.5504911302762,102.439608951289,102.439608951289,806.9148668864931,806.9148668864931,283.5837627421344,283.5837627421344,582.9393596171465,563.6111315131297,0.0
H04913-04-03,1307.2067231308638,1307.2067231308638,86.28121025633097,86.28121025633097,952.5723938783636,952.5723938783636,314.74086644580944,314.74086644580944,808.0745605727341,499.13216255812966,0.0
H04913-04-04,1139.437703187998,1139.437703187998,69.58162117446045,69.58162117446045,1069.8560820135376,1069.8560820135376,0.0,0.0,1045.2705758652282,94.16712732276982,0.0
H04913-04-05,944.2999122498445,944.2999122498445,180.91221505359718,180.91221505359718,546.2930391319306,546.2930391319306,309.8701529635972,309.8701529635972,462.3312162480817,481.96869600176274,0.0
H04913-04-06,1857.674659533262,1857.674659533262,145.65752699187055,145.65752699187055,1259.7365949073985,1259.7365949073985,545.0560325332735,545.0560325332735,1041.2503044195928,816.4243551136693,0.0
H05002-04-01,659.9816768397574,699.797826734032,190.18976454352526,190.18976454352526,248.67698278628006,248.67698278628006,221.1149295099521,221.1149295099521,420.62089999961347,239.36077684014396,39.816149894274595
H05003-04-01,1350.5019540838614,1350.5019540838614,267.5026769595924,267.5026769595924,783.4890544244247,783.4890544244247,369.0918438743047,369.0918438743047,743.7502174425662,606.7517366412952,0.0
H05003-04-02,693.0329468976262,693.0329468976262,0.0,0.0,693.0329468976262,693.0329468976262,0.0,0.0,482.43257347625917,210.60037342136698,0.0
H05004-04-01,1684.880300283352,1889.75951818593,139.1632423489209,139.1632423489209,520.5478392973803,520.5478392973803,1117.9447135363314,1117.9447135363314,1164.873651372884,520.0066489104678,204.879217902578
H05005-04-01,1560.3291983810677,1622.1795283139215,306.159133167626,306.159133167626,681.281384210384,681.281384210384,712.0519233519786,712.0519233519786,1047.280711588046,513.0484867930218,61.85032993285374
H05006-04-01,1249.1447259063973,1249.1447259063973,84.27107453351321,84.27107453351321,507.559270011481,507.559270011481,657.3143813614031,657.3143813614031,770.8870497006058,478.25767620579154,0.0
H05007-04-01,1772.8623946128364,2120.7705004851387,166.9958908187051,166.9958908187051,773.6703145475842,773.6703145475842,924.9716841458277,924.9716841458277,1343.7757307036636,429.0866639091728,347.90810587230226
H05008-04-01,899.3037972236933,899.3037972236933,188.48888047037178,188.48888047037178,254.51410767369313,254.51410767369313,502.68855652926874,502.68855652926874,570.87854528024,328.42525194345336,0.0
H05009-04-01,1522.6004971220268,1715.8827781621949,46.3877474496403,46.3877474496403,943.5267831256838,943.5267831256838,532.6859665467028,532.6859665467028,900.5408038223504,622.0596932996765,193.28228104016793
H05010-04-01,1116.243829463178,1116.243829463178,79.78692561338133,79.78692561338133,554.0243303735374,554.0243303735374,505.6264472010793,505.6264472010793,846.2671393062712,269.97669015690656,0.0
H05101-04-01,2835.6056886840956,3202.842022660415,301.52035842266196,301.52035842266196,1301.8721321741552,1301.8721321741552,1533.7335565099406,1533.7335565099406,1783.99545400075,1051.6102346833457,367.2363339763191
H05102-04-01,1895.7126124419672,1895.7126124419672,171.63466556366913,171.63466556366913,1275.8176806899405,1275.8176806899405,541.0357610876381,541.0357610876381,1306.5882198315353,589.1243926104319,0.0
H05103-04-01,985.0515483843535,985.0515483843535,147.35841106502403,147.35841106502403,678.8924152167275,678.8924152167275,228.38234327706243,228.38234327706243,686.9638832729648,298.0876651113886,0.0
H05104-04-01,786.0403805341549,786.0403805341549,174.57255623547968,174.57255623547968,420.50493063098935,420.50493063098935,190.9628936676859,190.9628936676859,533.6910344081117,252.34934612604326,0.0
H05105-04-01,3613.0643359400674,3613.0643359400674,16.235711607374107,16.235711607374107,3126.4568651933405,3126.4568651933405,702.3104963875542,702.3104963875542,2947.8640375122254,665.200298427842,0.0
H05106-04-01,2542.2418425213286,2573.1670074877557,757.9757933271226,757.9757933271226,917.8975526597575,917.8975526597575,1098.3072337826502,1098.3072337826502,1974.4558137377314,567.7860287835973,30.92516496642687
H05107-04-01,694.8884567956118,702.6197480372184,83.49794540935255,83.49794540935255,545.0560325332735,545.0560325332735,302.9119908461512,302.9119908461512,274.3835261646224,420.50493063098935,7.731291241606717
H05108-04-01,2488.1614602862896,3068.008303406794,177.04656943279383,177.04656943279383,1758.3275670786156,1758.3275670786156,1063.0525457209237,1063.0525457209237,1066.3770009548145,1421.7844593314753,579.8468431205038
H05109-04-01,557.1168468701801,595.7733030782136,199.4673140334533,199.4673140334533,132.51433188113913,132.51433188113913,248.32907468040776,248.32907468040776,235.18587956967633,321.9309673005037,38.65645620803359
H05110-04-01,686.8479139043408,686.8479139043408,69.58162117446045,69.58162117446045,617.2662927298803,617.2662927298803,0.0,0.0,492.4832520903479,194.36466181399288,0.0
H05301-04-01,2061.8194047678876,2061.8194047678876,30.152035842266198,30.152035842266198,2031.6673689256213,2031.6673689256213,231.93873724820153,231.93873724820153,1276.9387179199734,784.8806868479139,0.0
H05302-04-01,1947.5122637607321,1947.5122637607321,236.57751199316556,236.57751199316556,1196.3400067262235,1196.3400067262235,723.3396085647245,723.3396085647245,1099.5442403813074,847.9680233794247,0.0
H05303-04-01,2037.311211531994,2037.311211531994,83.49794540935255,83.49794540935255,1224.1339987397996,1224.1339987397996,1110.0587964698925,1110.0587964698925,1380.4607076450875,656.8505038869067,0.0
H05304-04-01,1466.6259485327944,1520.7449872240413,161.89323859924465,161.89323859924465,834.3609507941969,834.3609507941969,563.1472540386333,563.1472540386333,1107.5847832725783,359.04116526021596,54.11903869124702
H05305-04-01,2044.7719075801447,2044.7719075801447,394.29585332194256,394.29585332194256,709.7325359794967,709.7325359794967,1079.9067606276262,1079.9067606276262,1061.3516616477702,983.4202459323744,0.0
H05305-04-02,3415.3365624359753,3415.3365624359753,0.0,0.0,3415.3365624359753,3415.3365624359753,0.0,0.0,1631.7276729973057,1783.6088894386696,0.0
H05305-04-03,2405.0500794390177,2405.0500794390177,346.6710992736452,346.6710992736452,1417.1456845865114,1417.1456845865114,710.8149167533215,710.8149167533215,1427.1963632006,977.8537162384176,0.0
H05305-04-05,3246.369192350661,3680.674477847918,542.7366451607916,542.7366451607916,2661.4196970106964,2661.4196970106964,738.0290619237772,738.0290619237772,1796.0562683376565,1450.312924013004,434.30528549725733
H05306-04-01,855.5446887961994,855.5446887961994,139.1632423489209,139.1632423489209,394.759730796439,394.759730796439,344.8155893756596,344.8155893756596,623.1420740735014,232.40261472269793,0.0
H05306-04-02,555.918496727731,555.918496727731,52.26352879326141,52.26352879326141,503.6549679344696,503.6549679344696,0.0,0.0,424.641171445249,131.27732528248205,0.0
H05308-04-01,2443.706535647051,2443.706535647051,332.600149213921,332.600149213921,798.4877594331417,798.4877594331417,1312.6186269999885,1312.6186269999885,1429.2064989234177,1014.5000367236335,0.0
H05309-04-01,2909.2075813041915,2928.5358094082085,180.91221505359718,180.91221505359718,1705.1362833363614,1705.1362833363614,1139.1284515383338,1139.1284515383338,1191.005415769515,1718.2021655346769,19.328228104016794
H05310-04-01,660.8707753325422,660.8707753325422,0.0,0.0,618.6579251533695,618.6579251533695,195.29241676298568,195.29241676298568,266.3429832733514,394.5277920591908,0.0
H05310-04-02,2252.9755807166134,2291.6320369246473,1071.0930886121946,1071.0930886121946,803.9769762146825,803.9769762146825,377.90551588973636,377.90551588973636,1548.8095744310738,704.1660062855398,38.65645620803359
H05403-04-01,2614.4907591741435,2684.072380348604,48.70713482212232,48.70713482212232,1126.5264468145149,1126.5264468145149,1810.359157134629,1810.359157134629,1888.522511587273,725.9682475868708,69.58162117446045
H05404-04-01,1710.316248468238,1723.8460081410497,342.96007947767396,342.96007947767396,703.0063125992988,703.0063125992988,803.5130987401861,803.5130987401861,844.2570035834535,866.0592448847844,13.529759672811755
H05405-04-01,589.8202088221765,605.2827913053899,5.025339307044367,5.025339307044367,295.3353254293766,295.3353254293766,335.8472915353958,335.8472915353958,382.9308551967807,206.88935362539576,15.462582483213435
H05406-04-01,774.9073211462413,796.1683720606597,398.16149894274594,398.16149894274594,376.7458222034953,376.7458222034953,92.7754948992806,92.7754948992806,467.3565555551261,307.55076559111524,21.261050914418473
H05407-04-01,2405.513956913514,2405.513956913514,241.21628673812958,241.21628673812958,1385.3700775835077,1385.3700775835077,1010.8663298400783,1010.8663298400783,1463.3788062113194,942.1351507021946,0.0
H05407-04-02,1629.9108195555282,1629.9108195555282,349.4543641206236,349.4543641206236,1119.6455976094849,1119.6455976094849,276.78022644952046,276.78022644952046,908.5813467136214,721.3294728419067,
H05409-04-01,1661.3771749088676,1661.3771749088676,311.5710370367507,311.5710370367507,384.94099091959845,384.94099091959845,964.8651469525183,964.8651469525183,1136.7317512534357,524.6454236554318,0.0
H05410-04-01,1319.8087278546827,1319.8087278546827,125.24691811402882,125.24691811402882,392.517656336373,392.517656336373,848.4319008539212,848.4319008539212,947.7789933085675,372.02973454611526,0.0
H05412-04-01,1195.5668776020627,1195.5668776020627,111.33059387913673,111.33059387913673,436.97258097561166,436.97258097561166,693.6514501969547,693.6514501969547,888.479989485444,307.0868881166188,0.0
H05412-04-02,2750.0589510957175,2750.0589510957175,408.8306808561632,408.8306808561632,1297.9678300971436,1297.9678300971436,1112.842061316871,1112.842061316871,2269.9457649919405,480.11318610377714,0.0
H05412-04-03,1381.5044319627043,1381.5044319627043,0.0,0.0,1381.5044319627043,1381.5044319627043,0.0,0.0,845.2620714448624,536.2423605178419,0.0
H05701-04-01,1284.3607575119158,1284.3607575119158,92.7754948992806,92.7754948992806,1079.0176621348414,1079.0176621348414,390.8940851756356,390.8940851756356,583.4418935478509,700.9188639640649,0.0
H05702-04-01,2290.549656150822,2380.2326345534602,128.95793791000006,128.95793791000006,1232.9090142990233,1232.9090142990233,1044.6520725658997,1044.6520725658997,1578.9616102733398,711.5880458774823,89.68297840263791
H05703-04-01,1573.6270193166313,1681.8650966991254,352.85613226693056,352.85613226693056,736.3281778506238,736.3281778506238,577.2182040983575,577.2182040983575,1063.361797370588,510.26522194604337,108.23807738249404
H05704-04-01,2435.9752444054443,2470.7660549926745,264.4101604629497,264.4101604629497,1638.879117395792,1638.879117395792,718.236956345264,718.236956345264,1226.1827909188253,1209.792453486619,34.790810587230226
H05705-04-01,702.117214106514,702.117214106514,173.95405293615113,173.95405293615113,116.08533799272486,116.08533799272486,412.07782317763804,412.07782317763804,491.98071815964346,210.13649594687058,0.0
H05706-04-01,2624.154873226152,2624.154873226152,52.26352879326141,52.26352879326141,2232.1784072766914,2232.1784072766914,803.5904116526021,803.5904116526021,1549.8146422924826,1074.3402309336695,0.0
H05707-04-01,1436.3192868656959,1598.676402939437,194.519287638825,194.519287638825,668.9113182238132,668.9113182238132,758.439670801619,758.439670801619,816.1151034640051,620.2041834016909,162.35711607374105
