,hh,ctotal,inctotal,wtotal,sex,region,urban,classeduc
1587,H29606-04-01,286.23366865311755,463.1299804798564,68.26416777980361,1.0,4.0,1.0,
1588,H29607-04-01,250.62418013983483,563.9747302601592,207.10348315513653,1.0,4.0,0.0,
1589,H29608-04-01,902.710496857319,98438.51588915037,349.0345415411741,2.0,4.0,0.0,
1590,H29608-04-02,492.12422081199577,134.71800298406086,156.7758884723324,1.0,4.0,0.0,14.0
1591,H29609-04-01,1909.1175629028044,2200.1124394968306,1408.8105820920218,1.0,4.0,0.0,16.0
1592,H29609-04-02,1834.5313434448356,964474.3111213492,68.79311503404885,2.0,4.0,0.0,15.0
1593,H29610-04-01,2791.5985391117956,141904.08424274367,11714.01921419254,1.0,4.0,1.0,31.0
1594,H29611-04-01,1194.0848217911125,557757.74652082,525.3621574442362,1.0,4.0,0.0,36.0
1595,H29701-04-01,792.8882150104133,499.41903704723563,412.7953282898074,2.0,4.0,0.0,16.0
1596,H29702-04-01,1038.5945059075823,98566.31223461038,1192.3981764127325,1.0,4.0,0.0,16.0
1597,H29702-04-02,898.3962526548411,151.24516037960282,1480.7621416212546,2.0,4.0,0.0,14.0
1598,H29703-04-01,1059.2525214524128,722.9150903873186,1332.1865148167965,2.0,4.0,0.0,16.0
1599,H29704-04-01,1787.6118115807412,521837.95332371845,1248.6054978597977,1.0,4.0,0.0,17.0
1600,H29705-04-01,913.7704543822825,649.0864717108159,1251.8903413209896,1.0,4.0,0.0,17.0
1601,H29706-04-01,1121.8069609869974,-9757.245513868942,602.2798350830614,2.0,4.0,0.0,
1602,H29706-04-02,827.239005771485,1311.567006163633,543.042147267717,1.0,4.0,0.0,41.0
1603,H29707-04-02,1035.6692410755663,1760.6349411013537,2011.2005255240051,2.0,4.0,0.0,17.0
1604,H29707-04-04,830.350646571197,376.9707857938312,1465.836395466178,1.0,4.0,0.0,
1605,H29708-04-01,835.0173283052933,365.5091375840402,565.368813799944,2.0,4.0,0.0,
1606,H29709-04-01,1273.7723364160267,2902.909858450707,3148.4200885687337,2.0,4.0,0.0,15.0
1607,H29709-04-02,934.623069641003,804.8403177343151,2681.9007903026,1.0,4.0,0.0,17.0
1608,H29710-04-01,3563.6240645632142,248486.54071706117,7735.8298458919735,1.0,4.0,0.0,41.0
1609,H29801-04-01,2841.123752481164,740454.8917569515,1187.6534124390262,1.0,4.0,1.0,14.0
1610,H29802-04-01,3811.789676593492,699605.8078977726,2107.511615277901,1.0,4.0,1.0,41.0
1611,H29803-04-01,2562.484671105971,5424.503786581096,11769.4160405502,1.0,4.0,1.0,51.0
1612,H29805-04-01,2384.477893699975,1260.1048561322175,1192.2389468499875,1.0,4.0,1.0,16.0
1613,H29806-04-01,2236.889717362533,-9175.067407666955,3829.104654529283,1.0,4.0,1.0,41.0
1614,H29807-04-01,2852.3208753739814,235.86135562788266,10486.366752529782,1.0,4.0,0.0,17.0
1615,H29809-04-01,3150.2050319262335,826.0952464996685,9523.630200622763,1.0,4.0,1.0,34.0
1616,H29810-04-01,2944.8454997576346,-54844.72246950191,6584.462844611724,1.0,4.0,0.0,51.0
1617,H29901-04-01,1826.9265781147897,345.6312181287291,7025.409286385007,1.0,4.0,0.0,17.0
1618,H29902-04-01,1380.050880637784,69500.06016015708,608.6747662414353,1.0,4.0,0.0,32.0
1619,H29902-04-02,1096.9243396401241,13856.926735846491,807.6855834166089,1.0,4.0,0.0,13.0
1620,H29902-04-05,2912.325026186158,2572344.5073750517,5628.695342810069,1.0,4.0,0.0,34.0
1621,H29902-04-06,1214.9033636628244,441.41199926636284,1029.3954651085296,2.0,4.0,0.0,13.0
1622,H29903-04-01,2284.658734064386,2137.534179303936,641.4187763799465,1.0,4.0,0.0,17.0
1623,H29904-04-01,1981.9585514505932,952.4169076862223,209.19784255159914,1.0,4.0,0.0,17.0
1624,H29905-04-01,1572.4401313182807,653.6674617840954,218.6572232582801,1.0,4.0,0.0,32.0
1625,H29906-04-01,1030.6957541170877,946.3686778377113,266.3786510587862,2.0,4.0,0.0,14.0
1626,H29906-04-02,1239.9464414844836,104.82726916794785,5.095770028997467,2.0,4.0,0.0,13.0
1627,H29907-04-01,1634.9689517053582,350.03057727602675,1881.0847657141128,1.0,4.0,0.0,41.0
1628,H29908-04-01,1798.6608902271778,-2271.9389997580697,380.3345350032568,2.0,4.0,0.0,12.0
1629,H29908-04-02,3505.290213959741,-620.0500370097942,878.4174635592785,1.0,4.0,0.0,
1630,H29909-04-01,959.3965734811494,729143.8158279952,612.2194081961255,2.0,4.0,0.0,10.0
1631,H29909-04-02,1089.6783083108505,194776.5343871079,1544.093197662794,1.0,4.0,0.0,34.0
1632,H29910-04-01,2188.6031162381137,-3146.62114257593,1242.4983859555587,1.0,4.0,0.0,33.0
1633,H30002-04-02,1121.1761363420208,437.8160136838888,48.82979439828698,2.0,4.0,0.0,15.0
1634,H30006-04-01,1631.7228437875683,731243.6264808503,1260.0289802625632,1.0,4.0,0.0,17.0
1635,H30008-04-01,1304.085937614401,553147.8525729126,59.47689242498112,1.0,4.0,1.0,14.0
1636,H30008-04-02,7125.184855988233,347976.76489038696,12823.695290530577,2.0,4.0,1.0,32.0
1637,H30009-04-01,1957.2033137881244,1200.8694308059958,23.198202104311413,1.0,4.0,0.0,
1638,H30010-04-01,,-81369.9322949788,53338.04623796581,1.0,4.0,1.0,33.0
1639,H30012-04-01,4164.067351270238,748616.7299008213,37685.792622538116,1.0,4.0,1.0,34.0
1640,H30302-04-01,2005.9782579111838,-283251.87882366445,1337.0992219818907,1.0,4.0,0.0,14.0
1641,H30303-04-01,4401.849231742189,-330440.40902076516,4532.8871516626705,1.0,4.0,0.0,13.0
1642,H30304-04-01,1782.042505376686,-8207.036694595059,8107.513760443165,2.0,4.0,0.0,
1643,H30306-04-01,3792.486301341026,407511.8671348818,455.7044980474826,1.0,4.0,0.0,17.0
1644,H30307-04-01,1911.6895200019214,540000.642890764,833.0790663100968,2.0,4.0,0.0,
1645,H30308-04-01,796.7690997048838,103603.11917242792,458.01731851616745,1.0,4.0,0.0,32.0
1646,H30309-04-01,3353.2660819807375,-68711.19691680437,4332.155902012603,1.0,4.0,0.0,14.0
1647,H30310-04-01,1837.4278956567955,790.0346158120768,8767.139407549785,1.0,4.0,0.0,16.0
1648,H30402-04-01,5378.1923321520735,1397.839606842545,1201.9838518680717,1.0,4.0,0.0,17.0
1649,H30403-04-01,1347.28970286821,-35872.25055343034,2603.8173597790346,1.0,4.0,0.0,17.0
1650,H30404-04-01,2523.01172267866,206.52333605396154,7630.360874763943,1.0,4.0,0.0,17.0
1651,H30405-04-01,3231.6133470162945,197779.22326887972,4512.08382796356,1.0,4.0,0.0,51.0
1652,H30406-04-01,1417.633895879697,3058.3490684686417,3291.3867540349006,1.0,4.0,0.0,41.0
1653,H30407-04-01,1685.8503118197466,1587.0406998965414,1358.3007886607775,1.0,4.0,0.0,32.0
1654,H30408-04-01,1294.7660387529663,-9771.354328331881,1227.59635291328,1.0,4.0,0.0,32.0
1655,H30408-04-02,2012.7340100753197,343753.48158616544,863.7705564777206,1.0,4.0,0.0,
1656,H30409-04-01,998.0035904470346,584858.2633638788,391.33471690454485,2.0,4.0,0.0,13.0
1657,H30411-04-01,1094.027050968754,285.2989584058735,86.59940736706805,2.0,4.0,0.0,
1658,H30412-04-01,1868.3640207916849,155301.33371764363,1167.6365472307616,1.0,4.0,0.0,17.0
1659,H30503-04-01,3845.731807241928,2148.1438122133613,46465.7714950496,1.0,4.0,0.0,41.0
1660,H30509-04-01,1590.1642598689718,531.5650529058234,7400.951415091103,1.0,4.0,1.0,15.0
1661,H30510-04-01,3021.2758465602587,920384.0288481347,34425.76945089027,1.0,4.0,1.0,13.0
1662,H30511-04-01,2990.538228772046,286.3528072250941,,1.0,4.0,1.0,17.0
1663,H30511-04-03,2302.8155990368678,675.5617163622261,1194.8367669988627,2.0,4.0,0.0,
1664,H30602-04-01,1874.623665041652,510851.8960828925,2851.2441243147437,1.0,4.0,0.0,16.0
1665,H30603-04-01,612.0393333414482,1045888.8161581317,799.3119088900778,2.0,4.0,0.0,
1666,H30604-04-01,1730.9665110055175,2372.386944194295,1248.7879891631972,1.0,4.0,0.0,17.0
1667,H30605-04-01,745.586469169247,-25526.39809266357,1986.2353462008239,2.0,4.0,0.0,17.0
1668,H30607-04-01,5037.040012680317,556581.86388412,6277.034263278233,1.0,4.0,0.0,14.0
1669,H30608-04-01,1655.4863126121672,65959.20279637635,294.9280627402256,1.0,4.0,0.0,
1670,H30610-04-01,2183.403943841924,46342.6370758301,3765.644385927398,1.0,4.0,0.0,32.0
1671,H30701-04-01,523.1037530794595,515128.0180250478,314.70631966457955,1.0,4.0,0.0,15.0
1672,H30701-04-03,1789.714829704046,1118.9063105716782,1004.5134665825482,2.0,4.0,0.0,
1673,H30702-04-01,1436.225049142074,367991.7752122169,1851.4918621653699,1.0,4.0,0.0,15.0
1674,H30702-04-02,1555.1562161353263,74223.68318118397,389.0984400713064,1.0,4.0,0.0,13.0
1675,H30703-04-01,868.1674083657878,186832.49028973762,351.8161978215589,1.0,4.0,0.0,15.0
1676,H30703-04-02,937.169952397677,173.83431221895958,114.96785781966143,1.0,4.0,0.0,17.0
1677,H30704-04-01,990.9792757252968,560.818136038996,789.4944666729916,1.0,4.0,0.0,17.0
1678,H30706-04-01,4398.17544180482,-403175.2504882806,15587.967937605677,1.0,4.0,1.0,61.0
1679,H30706-04-03,860.730879840997,877.7213828795354,61.48597459342652,1.0,4.0,1.0,32.0
1680,H30706-04-04,709.7410838379861,119314.29765378093,147.18549194095644,1.0,4.0,0.0,14.0
1681,H30707-04-01,1165.492381337615,147062.08497488702,1321.9604920341117,1.0,4.0,0.0,
1682,H30708-04-01,1638.2919125050066,18810.77541886288,275.589031536073,1.0,4.0,0.0,12.0
1683,H30709-04-01,1175.5335020148143,-149276.4354926511,727.8006534012936,1.0,4.0,0.0,17.0
1684,H30710-04-01,1013.6475204493255,2095.312936664702,2899.2832976933923,1.0,4.0,0.0,13.0
1685,H30802-04-01,1273.0992109436083,158479.36028934363,1460.304565557793,1.0,4.0,1.0,
1686,H30803-04-01,1525.9861461431578,928.8675175012485,1825.7941080637258,1.0,4.0,0.0,12.0
1687,H30805-04-01,604.5348831294687,494143.3109419182,572.373304262627,2.0,4.0,0.0,
1688,H30805-04-02,1487.6565932470587,607.223487193504,942.4517460180653,1.0,4.0,0.0,14.0
1689,H30806-04-01,1138.7254910205027,588.5887121768452,1139.9737714788048,1.0,4.0,0.0,15.0
1690,H30807-04-01,595.2829220855828,172934.93164378667,332.2628866951107,2.0,4.0,0.0,
1691,H30809-04-01,1376.523317364579,-191522.88856196814,6687.244228475647,1.0,4.0,0.0,14.0
1692,H30810-04-01,792.508579388539,634060.0163914026,270.04157137050015,2.0,4.0,0.0,
1693,H30811-04-01,1600.3134732896083,68157.51393976295,3854.1637964866145,1.0,4.0,0.0,51.0
1694,H30901-04-01,1689.730317097509,1083445.0062404508,281.65832228717903,1.0,4.0,0.0,16.0
1695,H30903-04-01,2176.9864036845042,678789.8730461298,4431.680490048108,1.0,4.0,1.0,15.0
1696,H30905-04-01,1643.7572368125584,480568.84452491225,827.9546783802456,1.0,4.0,0.0,15.0
1697,H30906-04-01,1237.1736573497922,635502.909067357,670.9287911012336,2.0,4.0,0.0,
1698,H30906-04-02,446.1877776063303,197473.71293800513,38.43290947388407,1.0,1.0,0.0,16.0
1699,H30907-04-01,1287.3002168003018,1244.6484854791915,240.7759026191711,1.0,4.0,0.0,13.0
1700,H30908-04-01,954.5587814514022,897377.1621660033,917.4829131383149,1.0,4.0,0.0,10.0
1701,H30909-04-01,1749.227880802615,1230753.278914896,692.0949441451811,1.0,4.0,0.0,14.0
1702,H30910-04-01,,131128.5841529489,43785.007374039626,1.0,4.0,0.0,12.0
1703,H30911-04-01,2928.718424273767,983.6127319678573,1332.776086528073,1.0,4.0,0.0,16.0
1704,H31003-04-01,1098.1596680159444,77928.69247935968,375.56710239629683,1.0,4.0,0.0,17.0
1705,H31004-04-01,722.3735753768229,555.591122851784,641.0919488426583,1.0,4.0,0.0,16.0
1706,H31004-04-02,694.5619007387298,932873.030121404,1008.0819599791758,1.0,4.0,0.0,17.0
1707,H31006-04-01,2022.0036416671376,790113.0823936295,5095.157190915748,1.0,4.0,0.0,32.0
1708,H31007-04-01,814.5632209015755,-4337.860321136346,204.90118156189055,2.0,4.0,0.0,
1709,H31008-04-01,1323.3231318165826,114.95047731874708,777.8322533808147,2.0,4.0,0.0,15.0
1710,H31010-04-01,1260.981317138209,85410.54186035566,1331.3175188652185,1.0,4.0,0.0,16.0
1711,H31102-04-01,1452.8440384937512,352.8580487015407,779.5408498634536,2.0,4.0,0.0,
1712,H31103-04-01,807.4208990820993,124.72653597815255,54.292727425784044,1.0,4.0,0.0,15.0
1713,H31105-04-01,829.6515699064405,619.1270983874795,1540.7395620830607,1.0,4.0,0.0,11.0
1714,H31107-04-01,1144.509948512831,123.93640677668834,1130.8969628639375,2.0,4.0,0.0,
1715,H31108-04-01,662.4501037696705,425186.34425863926,302.47034957834956,1.0,4.0,0.0,13.0
1716,H31109-04-01,908.4550982930984,139.097722549777,268.6198772428663,2.0,4.0,0.0,
1717,H31109-04-02,746.7486993922286,554.4869761223397,540.879590220731,1.0,4.0,0.0,13.0
1718,H31109-04-03,845.6066379547794,281.31030491080395,22.384989770238864,1.0,4.0,0.0,17.0
1719,H31110-04-01,1561.1983434554234,10935.910731888887,1147.6402072449291,1.0,4.0,0.0,15.0
1720,H31702-04-01,766.608434305741,235003.3030976319,525.9818182282992,1.0,4.0,0.0,32.0
1721,H31703-04-01,899.3300816888873,24247.780120662846,1381.3885748041762,2.0,4.0,0.0,16.0
1722,H31703-04-02,2871.890009743255,666.5364585899324,3793.511178926996,1.0,4.0,0.0,16.0
1723,H31706-04-01,1210.087606863436,445319.76241555903,3871.109053293314,1.0,4.0,0.0,51.0
1724,H31706-04-02,1423.9942001637962,350662.72902043286,4082.6730692543138,1.0,4.0,0.0,16.0
1725,H31707-04-01,1340.915484773333,-36928.89980671523,688.8389128484074,1.0,4.0,0.0,16.0
1726,H31708-04-01,2772.535676062821,-130723.60847173947,6335.4980803378485,1.0,4.0,0.0,34.0
1727,H31709-04-01,1422.957382240192,122695.65957225338,1502.8881749807524,1.0,4.0,0.0,17.0
1728,H31710-04-01,1506.164027142251,33273.976952595476,686.2910278339086,1.0,4.0,0.0,12.0
1729,H31902-04-01,1811.1647483626803,150.91220254408182,114.61686269170771,1.0,4.0,0.0,
1730,H31903-04-01,1323.3366032991703,540.748437560096,612.8963278282877,1.0,4.0,0.0,16.0
1731,H31904-04-01,1080.6732768075296,67733.20320148238,75.31965262597934,1.0,4.0,0.0,15.0
1732,H31907-04-01,2285.5694009895,212591.40543585602,308.5558716272004,1.0,4.0,0.0,51.0
1733,H31908-04-01,1701.6079919752992,-47246.18662914592,13305.874662711236,1.0,4.0,0.0,17.0
1734,H31909-04-01,1906.0751129953535,-9106.10323667905,3353.6143093912165,1.0,4.0,0.0,16.0
1735,H31910-04-01,1659.7977169983935,-74668.36004705582,1384.6808602326782,1.0,4.0,0.0,17.0
1736,H32101-04-01,2119.847216367213,75.66776920675059,45.11396952417094,2.0,4.0,0.0,16.0
1737,H32102-04-01,1777.126576917463,1463.4380269127441,57.84775124470306,1.0,4.0,0.0,15.0
1738,H32103-04-01,3004.8234222213614,1770.087872782708,850.244535040519,1.0,4.0,0.0,51.0
1747,H32105-04-01,1433.532763864019,11978.744447399888,430.9475556562942,1.0,4.0,0.0,32.0
1748,H32106-04-01,765.5090346494799,-102360.17565398096,655.9235665393296,2.0,4.0,0.0,17.0
1749,H32108-04-01,1222.3702807041093,1425994.0894200793,492.6154414171568,1.0,4.0,0.0,22.0
1750,H32109-04-01,1482.762899425802,740.0811607043429,547.2049577682184,1.0,4.0,0.0,13.0
1751,H32201-04-01,785.2418365342569,-10347.084409155997,65.35115340522619,2.0,4.0,0.0,15.0
1752,H32202-04-01,3434.9741081982934,165060.00952310264,7678.209813147178,2.0,4.0,0.0,
1753,H32203-04-01,1917.766370210795,47435.79240498687,134.83954973131014,1.0,4.0,0.0,16.0
1754,H32204-04-01,1036.439921701986,2370783.918064791,210.1884006993932,1.0,4.0,0.0,13.0
1755,H32205-04-01,1056.4124090348191,519213.3314254704,244.88325461396553,2.0,4.0,0.0,34.0
1756,H32205-04-02,1268.7669434706777,66814.6888143231,3794.4054519270376,1.0,4.0,0.0,15.0
1757,H32206-04-01,1552.6846645941937,-42405.570030149276,652.0869622758789,1.0,4.0,0.0,12.0
1758,H32207-04-01,1975.6168867084216,202.8866798221419,89.53056124632688,2.0,4.0,1.0,
1759,H32209-04-01,1959.958100288011,-270281.84554055583,1325.3785311627298,1.0,4.0,0.0,17.0
1760,H32408-04-01,6519.854701416725,2609.7977367350345,69630.85350372225,1.0,1.0,1.0,51.0
1761,H33210-04-01,6414.484117796048,-73745.34462444817,16795.498323521468,1.0,1.0,1.0,36.0
1762,H33404-04-01,8383.132625527305,2358.316530859382,6359.731448654627,2.0,1.0,1.0,22.0
1763,H33501-04-01,1431.777685672478,702.1436361683043,30.83987014628651,2.0,1.0,0.0,
1764,H33502-04-01,888.9225428355821,247708.57833690842,409.3625620608269,1.0,1.0,0.0,14.0
1765,H33503-04-01,3127.0159763089464,844.0578745989607,7542.5510986346435,1.0,1.0,0.0,16.0
1766,H33504-04-01,1407.3260743422077,1009.8274223623871,190.5463405466988,1.0,1.0,0.0,
1767,H33505-04-01,2377.2767045740447,692735.5973820083,345.47997390066206,1.0,1.0,0.0,17.0
1768,H33506-04-01,4428.283051377534,-13989.005205975423,4539.235702379561,1.0,1.0,0.0,32.0
1769,H33507-04-01,1347.9605310236457,-9939.46784290187,137.01438117858936,2.0,1.0,0.0,32.0
1770,H33508-04-01,2497.4314452922763,504.4143643569386,1117.500891993627,1.0,1.0,0.0,15.0
1771,H33509-04-01,704.3554113921557,2389309.4171627034,40.959325590424854,1.0,1.0,0.0,13.0
1772,H33510-04-01,3277.688474194476,780692.531650295,101.1296622984826,1.0,1.0,0.0,17.0
1773,H33601-04-01,983.7360714477222,369.6879866950916,234.44074779069285,2.0,1.0,1.0,34.0
1774,H33602-04-01,1985.6271172754887,208.5312149412921,721.8066426904705,2.0,1.0,1.0,33.0
1775,H33603-04-01,4249.252279745406,726615.4953624159,2724.3442401344682,1.0,1.0,1.0,33.0
1776,H33604-04-01,2331.30368591488,-85645.1447072559,571.0032264691348,1.0,1.0,1.0,16.0
1777,H33605-04-01,1766.6071940743748,877087.2205532938,112.24139821344814,1.0,1.0,1.0,16.0
1778,H33606-04-01,1484.3092154967578,59951.426181583105,2001.5175784643272,1.0,1.0,1.0,14.0
1779,H33607-04-01,1478.8251510132043,394112.8287343956,52.70799013561245,1.0,1.0,1.0,16.0
1780,H33608-04-01,891.594977743923,651.7242476909892,584.0173397364252,1.0,1.0,1.0,32.0
1781,H33701-04-01,3020.716876334506,346641.44330298045,7905.100437214041,1.0,1.0,0.0,
1782,H33702-04-01,4308.1022148426555,117177.1868490486,19535.26487172064,1.0,1.0,0.0,61.0
1783,H33703-04-01,3514.45165337567,2053.4154490332344,21127.485407067266,1.0,1.0,0.0,61.0
1784,H33704-04-01,1229.0478422038852,1254.010932112802,59.296488902564,1.0,1.0,0.0,16.0
1785,H33705-04-01,754.8369831754542,132.50203075758128,83.82034542399481,2.0,1.0,0.0,17.0
1786,H33707-04-01,3054.124652290573,2763.1817653024004,14807.53697656577,2.0,1.0,0.0,51.0
1787,H33708-04-01,1887.2485940111146,74155.98425288481,788.9484087325919,2.0,1.0,0.0,41.0
1788,H33709-04-01,443.3173160404706,201.99738149943792,6.155173450414898,1.0,1.0,0.0,16.0
1789,H33801-04-01,1352.3276187205115,-1766.9939383157114,2977.885810930154,2.0,1.0,0.0,11.0
1790,H33802-04-01,1745.8378561184413,94541.84050360855,393.6557663318787,2.0,1.0,0.0,32.0
1791,H33803-04-01,875.0654798349675,37560.54852140905,10.550847711298042,1.0,1.0,0.0,17.0
1792,H33804-04-01,1273.4145542866993,260725.4638079962,139.16204308867245,1.0,1.0,0.0,16.0
1793,H33805-04-01,1786.949779959016,94515.38003170051,172.6336978969283,2.0,1.0,0.0,14.0
1794,H33806-04-01,1799.4916304270896,845016.5306181981,1913.9531823193329,1.0,1.0,0.0,15.0
1795,H33807-04-01,,-201100.68723306744,42702.21342383194,1.0,1.0,0.0,
1796,H33808-04-01,1914.8200416583718,29970.029062176665,2145.838055512202,2.0,1.0,0.0,15.0
1797,H33809-04-01,1298.0496219322924,389275.60498736316,557.1377210280376,2.0,1.0,0.0,
1798,H33810-04-01,681.5320361800998,389635.719088921,212.38053806449662,1.0,1.0,0.0,17.0
1799,H33901-04-01,2630.787780002746,249392.63717491017,1631.5759872630624,1.0,1.0,1.0,15.0
1800,H33902-04-01,518.6238162933847,35.259216112367874,1844.5179477969457,2.0,1.0,1.0,23.0
1801,H33903-04-01,1894.155453080016,-6371.947433597955,1964.5731565807034,1.0,1.0,1.0,17.0
1802,H33904-04-01,1227.9848866153266,1083.3209090497203,1866.91356778413,1.0,1.0,1.0,35.0
1803,H33905-04-01,562.3870605962104,-2623.2014167076336,3774.5798211187093,1.0,1.0,1.0,12.0
1804,H33907-04-01,3849.234178539449,-5894.151931202921,7486.494785350751,2.0,1.0,1.0,17.0
1805,H33908-04-01,3574.944436408596,527.9049231638828,2384.7026819416387,1.0,1.0,0.0,32.0
1806,H33909-04-01,3004.3121612714813,13251.396454819725,505.2858395845331,2.0,1.0,1.0,35.0
1807,H33910-04-01,1014.3051398202289,386209.90749959514,213.8584256491209,1.0,1.0,1.0,36.0
1808,H34001-04-01,414.972522054371,345502.76158312627,333.2766409886812,1.0,1.0,0.0,16.0
1809,H34002-04-01,4666.386553695564,-11163.692623854888,1594.6654467559677,1.0,1.0,0.0,16.0
1810,H34003-04-01,1688.2470330148699,-24014.128225361324,5523.184487314897,1.0,1.0,0.0,17.0
1811,H34004-04-01,2718.9651157731496,292.7336638206023,1289.8191191152482,1.0,1.0,0.0,17.0
1812,H34005-04-01,2104.7236103560363,-65311.366756942516,2532.68236586225,2.0,1.0,0.0,32.0
1813,H34006-04-01,1697.9833703766556,308611.96477124695,1168.0232873609186,2.0,1.0,0.0,16.0
1814,H34007-04-01,790.1719397107571,-3523.419229205807,173.62016455941367,2.0,1.0,0.0,16.0
1815,H34008-04-01,1912.0785083092492,60500.42506912355,3086.5807032784646,1.0,1.0,0.0,16.0
1816,H34010-04-01,828.281019856188,-792.927889621046,20.20108832923995,2.0,1.0,0.0,
1817,H34101-04-01,2513.4598056114996,43035.943811702826,1911.2507424887494,1.0,1.0,0.0,13.0
1818,H34102-04-01,1092.8979293709176,453.5276949717565,100.14807153539896,1.0,1.0,0.0,15.0
1819,H34103-04-01,2094.3419604496194,454989.4034696941,5702.937436224586,1.0,1.0,0.0,31.0
1820,H34104-04-01,5283.195958382816,-469301.6035969652,1867.596454896396,1.0,1.0,0.0,17.0
1821,H34105-04-01,493.91708247348413,-12163.430835914056,241.38253139301287,2.0,1.0,0.0,
1822,H34106-04-01,644.3528404952596,237.06250190857205,275.17158156586305,1.0,1.0,0.0,14.0
1823,H34107-04-01,1001.3916074127018,92941.77763775317,384.3666536158088,1.0,1.0,0.0,16.0
1824,H34108-04-01,997.3513897468538,489881.14197019115,351.97211557432496,1.0,1.0,0.0,32.0
1825,H34109-04-01,795.0857179530045,310845.19908986375,57.14542103947158,2.0,1.0,0.0,13.0
1826,H34110-04-01,824.13160711829,23656.32979466001,822.9668596830905,2.0,1.0,0.0,10.0
